date,co,no,no2,o3,so2,pm2_5,pm10,nh3,AQI_pm2_5,AQI_pm10,AQI_no2,AQI_so2,AQI_co,AQI_o3,AQI,day,AQI_Category
2023-01-12 06:00:00,2.21634,9.5,56.21,80.11,56.27,329.12,354.62,13.17,500.0,305.5822784810127,70.5,70.57692307692308,102.4726582278481,80.70408163265306,500.0,12,Severe
2023-01-12 07:00:00,1.3485,4.47,39.07,128.75,64.85,251.19,266.75,4.56,500.0,216.9090909090909,49.814249999999994,81.57692307692307,64.80555555555556,142.4179104477612,500.0,12,Severe
2023-01-12 08:00:00,1.21498,3.91,37.01,138.76,68.66,250.22,265.49,4.12,500.0,215.63636363636365,47.187749999999994,86.46153846153845,57.38777777777777,157.35820895522386,500.0,12,Severe
2023-01-12 09:00:00,1.2016300000000002,3.74,41.47,140.19,78.2,255.9,271.98,4.75,500.0,222.19191919191923,51.6025641025641,98.69230769230771,56.64611111111112,159.49253731343282,500.0,12,Severe
2023-01-12 10:00:00,1.4285999999999999,3.63,55.52,123.02,82.02,265.43,284.83,8.61,500.0,235.17171717171715,69.61538461538461,101.34113712374582,69.25555555555555,133.86567164179104,500.0,12,Severe
2023-01-12 11:00:00,1.8157999999999999,2.37,70.6,97.27,67.71,282.85,306.61,13.43,500.0,257.1717171717172,88.94871794871794,85.24358974358974,90.76666666666665,98.21428571428571,500.0,12,Severe
2023-01-12 12:00:00,2.1095300000000003,0.57,85.0,66.52,55.79,287.81,314.83,15.45,500.0,265.47474747474746,105.04040404040404,69.96153846153847,101.1206329113924,66.83673469387755,500.0,12,Severe
2023-01-12 13:00:00,2.48337,0.04,101.45,38.27,50.54,295.78,328.34,16.47,500.0,279.1212121212121,121.65656565656566,63.230769230769226,105.85278481012658,39.0354,500.0,12,Severe
2023-01-12 14:00:00,2.7504,0.43,108.3,18.78,46.73,302.39,343.18,16.09,500.0,294.11111111111114,128.57575757575756,58.34615384615384,109.23291139240506,19.1556,500.0,12,Severe
2023-01-12 15:00:00,2.7771,1.45,102.82,9.48,41.96,302.71,347.94,13.68,500.0,298.9191919191919,123.04040404040404,52.23076923076923,109.57088607594936,9.6696,500.0,12,Severe
2023-01-12 16:00:00,2.61688,1.69,89.11,7.96,36.24,297.88,342.95,11.27,500.0,293.8787878787879,109.1919191919192,46.205999999999996,107.54278481012658,8.1192,500.0,12,Severe
2023-01-12 17:00:00,2.42996,1.19,76.77,9.83,32.9,303.1,346.78,10.01,500.0,297.7474747474747,96.85897435897436,41.9475,105.17670886075949,10.0266,500.0,12,Severe
2023-01-12 18:00:00,2.16293,0.55,65.12,14.48,29.56,301.4,338.68,7.47,500.0,289.5656565656566,81.92307692307693,37.68899999999999,101.79658227848101,14.7696,500.0,12,Severe
2023-01-12 19:00:00,1.7890899999999998,0.09,50.72,24.68,25.99,287.98,315.13,4.56,500.0,265.77777777777777,63.46153846153846,33.137249999999995,89.28277777777777,25.1736,500.0,12,Severe
2023-01-12 20:00:00,1.57547,0.02,39.41,33.62,25.99,296.45,318.31,3.48,500.0,268.98989898989896,50.24774999999999,33.137249999999995,77.41499999999999,34.2924,500.0,12,Severe
2023-01-12 21:00:00,1.48201,0.01,32.9,39.7,27.42,322.54,342.95,2.69,500.0,293.8787878787879,41.9475,34.9605,72.22277777777778,40.49400000000001,500.0,12,Severe
2023-01-12 22:00:00,1.4285999999999999,,30.16,43.27,29.56,334.86,354.96,2.47,500.0,306.0126582278481,38.454,37.68899999999999,69.25555555555555,44.135400000000004,500.0,12,Severe
2023-01-12 23:00:00,1.3752,,28.79,44.7,30.28,325.23,344.31,2.63,500.0,295.2525252525253,36.707249999999995,38.607,66.28888888888889,45.594,500.0,12,Severe
2023-01-13 00:00:00,1.3485,0.01,30.16,42.92,34.33,315.53,333.68,2.66,500.0,284.5151515151515,38.454,43.77074999999999,64.80555555555556,43.778400000000005,500.0,13,Severe
2023-01-13 01:00:00,1.4553099999999999,0.07,38.39,34.33,47.21,310.23,328.53,3.2,500.0,279.3131313131313,48.94725,58.96153846153847,70.73944444444444,35.0166,500.0,13,Severe
2023-01-13 02:00:00,1.8692,2.1,58.95,13.05,59.13,314.42,338.65,6.4,500.0,289.5353535353535,74.01282051282053,74.24358974358975,93.73333333333333,13.311000000000002,500.0,13,Severe
2023-01-13 03:00:00,2.4032600000000004,17.66,67.86,1.68,66.76,317.4,349.25,10.01,500.0,300.24242424242425,85.43589743589743,84.02564102564104,104.83873417721519,1.7136,500.0,13,Severe
2023-01-13 04:00:00,2.61688,29.06,63.75,6.17,71.53,305.62,340.9,11.65,500.0,291.8080808080808,80.16666666666667,90.14102564102564,107.54278481012658,6.2934,500.0,13,Severe
2023-01-13 05:00:00,2.37656,24.59,60.32,12.52,77.25,272.63,304.38,11.53,500.0,254.91919191919192,75.76923076923077,97.47435897435898,104.50075949367088,12.7704,500.0,13,Severe
2023-01-13 06:00:00,2.00272,17.43,60.32,16.63,84.88,238.26,262.89,9.75,391.8992248062016,213.010101010101,75.76923076923077,102.29765886287625,500.0,16.9626,500.0,13,Severe
2023-01-13 07:00:00,1.36185,8.05,58.26,45.42,97.27,204.97,218.48,3.83,366.09302325581393,179.8456375838926,73.12820512820512,106.44147157190635,65.54722222222222,46.3284,366.09302325581393,13,Very Poor
2023-01-13 08:00:00,1.22833,9.61,55.52,63.66,98.23,197.79,209.44,3.51,360.52713178294573,173.7785234899329,69.61538461538461,106.76254180602007,58.12944444444444,63.91836734693877,360.52713178294573,13,Very Poor
2023-01-13 09:00:00,1.17493,11.29,56.21,69.38,102.04,189.25,200.89,3.93,353.90697674418607,168.04026845637583,70.5,108.03678929765887,55.16277777777778,69.75510204081633,353.90697674418607,13,Very Poor
2023-01-13 10:00:00,2.67029,44.26,83.63,27.89,82.02,252.73,286.67,15.33,500.0,237.03030303030306,103.65656565656565,101.34113712374582,108.21886075949367,28.4478,500.0,13,Severe
2023-01-13 11:00:00,5.12695,116.23,100.08,5.59,70.57,355.89,421.5,26.35,500.0,390.24050632911394,120.27272727272728,88.91025641025641,139.3158227848101,5.7017999999999995,500.0,13,Severe
2023-01-13 12:00:00,7.69043,214.58,106.93,0.52,83.92,455.53,550.98,44.58,500.0,500.0,127.1919191919192,101.97658862876254,171.76493670886077,0.5304,500.0,13,Severe
2023-01-13 13:00:00,10.360719999999999,307.56,119.27,,137.33,582.28,721.54,91.2,500.0,500.0,139.65656565656565,119.83946488294315,204.77855072463768,500.0,500.0,13,Severe
2023-01-13 14:00:00,12.924190000000001,364.78,130.24,,207.9,750.06,943.37,151.99,500.0,500.0,150.73737373737376,143.44147157190636,241.9302898550725,500.0,500.0,13,Severe
2023-01-13 15:00:00,14.953610000000001,389.81,134.35,,274.66,938.28,1176.35,208.74,500.0,500.0,154.88888888888889,165.76923076923077,271.3421739130435,500.0,500.0,13,Severe
2023-01-13 16:00:00,16.23535,389.81,132.98,,316.62,1074.91,1337.24,247.24,500.0,500.0,153.5050505050505,179.80267558528428,289.918115942029,500.0,500.0,13,Severe
2023-01-13 17:00:00,16.87622,382.66,128.87,,339.51,1174.7,1448.28,267.51,500.0,500.0,149.35353535353536,187.45819397993313,299.20608695652174,500.0,500.0,13,Severe
2023-01-13 18:00:00,16.662599999999998,371.93,124.75,,335.69,1225.39,1448.7,257.37,500.0,500.0,145.1919191919192,186.18060200668896,296.1101449275362,500.0,500.0,13,Severe
2023-01-13 19:00:00,16.23535,368.36,111.04,,179.29,1232.62,1355.2,102.34,500.0,500.0,131.34343434343435,133.87290969899664,289.918115942029,500.0,500.0,13,Severe
2023-01-13 20:00:00,15.594479999999999,368.36,97.33,,62.94,1278.35,1342.18,19.0,500.0,500.0,117.4949494949495,79.12820512820512,280.6301449275362,500.0,500.0,13,Severe
2023-01-13 21:00:00,13.67188,325.44,79.51,,32.9,1204.33,1238.17,6.78,500.0,500.0,100.37179487179489,41.9475,252.7663768115942,500.0,500.0,13,Severe
2023-01-13 22:00:00,5.607600000000001,101.92,82.94,,60.08,588.92,607.98,4.81,500.0,500.0,102.95959595959596,75.46153846153845,145.4,500.0,500.0,13,Severe
2023-01-13 23:00:00,2.96402,31.74,63.06,,32.42,388.75,405.43,3.64,500.0,369.8987341772152,79.28205128205128,41.335499999999996,111.93696202531646,500.0,500.0,13,Severe
2023-01-14 00:00:00,1.9493099999999999,8.94,49.35,0.36,23.84,313.15,328.57,3.89,500.0,279.35353535353534,61.705128205128204,30.395999999999997,98.18388888888889,0.36719999999999997,500.0,14,Severe
2023-01-14 01:00:00,1.7890899999999998,5.87,43.18,1.17,25.99,296.69,313.95,5.13,500.0,264.5858585858586,53.794871794871796,33.137249999999995,89.28277777777777,1.1934,500.0,14,Severe
2023-01-14 02:00:00,2.02942,11.62,42.5,0.4,32.42,308.95,334.15,7.79,500.0,284.98989898989896,52.92307692307692,41.335499999999996,500.0,0.40800000000000003,500.0,14,Severe
2023-01-14 03:00:00,2.13623,16.76,42.16,1.05,37.67,311.38,341.26,8.74,500.0,292.17171717171715,52.48717948717948,48.02925,101.45860759493671,1.0710000000000002,500.0,14,Severe
2023-01-14 04:00:00,1.8157999999999999,8.94,38.39,13.77,42.44,283.89,311.15,5.76,500.0,261.75757575757575,48.94725,52.84615384615385,90.76666666666665,14.045399999999999,500.0,14,Severe
2023-01-14 05:00:00,1.70898,9.95,31.87,30.04,43.39,272.5,297.96,7.16,500.0,248.43434343434342,40.63425,54.06410256410256,84.83222222222221,30.6408,500.0,14,Severe
2023-01-14 06:00:00,1.64223,8.94,29.13,53.64,43.87,268.21,291.27,8.74,500.0,241.67676767676767,37.14075,54.679487179487175,81.1238888888889,53.69387755102041,500.0,14,Severe
2023-01-14 07:00:00,1.4285999999999999,4.41,21.42,98.71,34.33,235.46,255.9,6.14,389.72868217054264,205.94949494949495,27.3105,43.77074999999999,69.25555555555555,99.68367346938774,389.72868217054264,14,Very Poor
2023-01-14 08:00:00,1.33514,2.51,16.96,130.18,30.28,228.21,248.37,5.19,384.108527131783,199.90604026845637,21.624,38.607,64.06333333333333,144.55223880597015,384.108527131783,14,Very Poor
2023-01-14 09:00:00,1.2950899999999999,1.93,16.62,144.48,32.42,232.95,253.92,5.57,387.7829457364341,203.94949494949495,21.1905,41.335499999999996,61.838333333333324,165.8955223880597,387.7829457364341,14,Very Poor
2023-01-14 10:00:00,1.4019000000000001,2.24,23.99,137.33,37.19,233.89,257.07,7.92,388.51162790697674,207.13131313131314,30.587249999999997,47.417249999999996,67.77222222222223,155.22388059701495,388.51162790697674,14,Very Poor
2023-01-14 11:00:00,1.53542,2.24,37.7,113.01,40.05,224.51,249.84,11.65,381.2403100775194,200.89261744966444,48.0675,500.0,75.19,118.92537313432837,500.0,14,Severe
2023-01-14 12:00:00,1.58882,0.76,52.09,82.97,38.62,194.58,220.49,14.82,358.0387596899225,181.19463087248323,65.21794871794873,49.24049999999999,78.15666666666667,83.62244897959184,358.0387596899225,14,Very Poor
2023-01-14 13:00:00,1.6555799999999998,0.01,58.95,62.23,38.62,171.45,198.75,18.75,340.1085271317829,166.60402684563758,74.01282051282053,49.24049999999999,81.86555555555555,62.45918367346938,340.1085271317829,14,Very Poor
2023-01-14 14:00:00,1.68228,,55.52,59.37,37.67,162.23,192.21,22.55,332.9612403100775,162.21476510067114,69.61538461538461,48.02925,83.3488888888889,59.54081632653061,332.9612403100775,14,Very Poor
2023-01-14 15:00:00,1.62888,,47.3,63.66,35.29,157.02,187.47,24.57,328.92248062015506,159.03355704697987,59.07692307692307,44.994749999999996,80.38222222222223,63.91836734693877,328.92248062015506,14,Very Poor
2023-01-14 16:00:00,1.56212,,41.13,69.38,32.42,153.68,183.13,24.83,326.3333333333333,156.1208053691275,51.16666666666667,41.335499999999996,76.67333333333333,69.75510204081633,326.3333333333333,14,Very Poor
2023-01-14 17:00:00,1.4953599999999998,,37.7,72.24,30.52,152.97,181.32,22.55,325.7829457364341,154.90604026845637,48.0675,38.913,72.96444444444444,72.67346938775509,325.7829457364341,14,Very Poor
2023-01-14 18:00:00,1.36185,,33.24,75.1,26.23,151.19,175.88,16.09,324.4031007751938,151.25503355704697,42.381,33.44325,65.54722222222222,75.59183673469387,324.4031007751938,14,Very Poor
2023-01-14 19:00:00,1.18828,,27.42,77.96,21.7,154.16,173.78,9.12,326.70542635658916,149.84563758389262,34.9605,27.667499999999997,55.90444444444444,78.51020408163265,326.70542635658916,14,Very Poor
2023-01-14 20:00:00,1.1615799999999998,,23.31,75.82,20.27,169.64,186.87,5.64,338.70542635658916,158.63087248322148,29.720249999999997,25.84425,54.421111111111095,76.3265306122449,338.70542635658916,14,Very Poor
2023-01-14 21:00:00,1.18828,,21.25,70.1,19.55,181.0,196.71,4.05,347.51162790697674,165.23489932885906,27.093749999999996,24.92625,55.90444444444444,70.48979591836735,347.51162790697674,14,Very Poor
2023-01-14 22:00:00,1.18828,,20.22,63.66,19.07,177.13,191.22,3.7,344.51162790697674,161.5503355704698,25.780499999999996,24.314249999999998,55.90444444444444,63.91836734693877,344.51162790697674,14,Very Poor
2023-01-14 23:00:00,1.14822,,20.05,58.65,19.55,165.43,178.29,3.61,335.4418604651163,152.8724832214765,25.56375,24.92625,53.678888888888885,58.80612244897959,335.4418604651163,14,Very Poor
2023-01-15 00:00:00,1.1348699999999998,,21.76,55.07,21.7,158.37,171.09,3.7,329.968992248062,148.04026845637583,27.744,27.667499999999997,52.93722222222221,55.1530612244898,329.968992248062,15,Very Poor
2023-01-15 01:00:00,1.2016300000000002,0.01,27.42,48.64,25.75,158.77,173.53,4.69,330.27906976744185,149.6778523489933,34.9605,32.83125,56.64611111111112,49.6128,330.27906976744185,15,Very Poor
2023-01-15 02:00:00,1.4019000000000001,0.11,39.41,34.69,31.47,163.78,183.32,6.78,334.16279069767444,156.248322147651,50.24774999999999,40.124249999999996,67.77222222222223,35.3838,334.16279069767444,15,Very Poor
2023-01-15 03:00:00,1.54877,2.74,47.3,24.68,35.29,162.23,184.62,8.99,332.9612403100775,157.12080536912754,59.07692307692307,44.994749999999996,75.93166666666667,25.1736,332.9612403100775,15,Very Poor
2023-01-15 04:00:00,1.56212,10.62,40.1,35.05,38.62,153.69,176.94,11.65,326.3410852713178,151.96644295302013,500.0,49.24049999999999,76.67333333333333,35.751,500.0,15,Severe
2023-01-15 05:00:00,1.48201,12.07,34.96,52.21,43.39,141.52,164.52,14.44,316.90697674418607,143.63087248322148,44.574,54.06410256410256,72.22277777777778,52.234693877551024,316.90697674418607,15,Very Poor
2023-01-15 06:00:00,1.30844,9.39,31.87,78.68,47.68,124.87,145.12,14.31,304.0,130.61073825503357,40.63425,59.56410256410256,62.58,79.24489795918367,304.0,15,Very Poor
2023-01-15 07:00:00,0.76103,3.38,16.45,123.02,32.42,69.0,79.58,6.97,128.58620689655172,80.16326530612244,20.97375,41.335499999999996,38.81253,133.86567164179104,133.86567164179104,15,Moderate
2023-01-15 08:00:00,0.65422,2.49,13.37,134.47,27.89,60.1,69.08,6.14,500.0,69.44897959183673,17.04675,35.55975,33.36522,150.95522388059703,500.0,15,Severe
2023-01-15 09:00:00,0.65422,2.29,14.39,138.76,29.09,60.5,69.51,6.97,500.0,69.88775510204081,18.34725,37.089749999999995,33.36522,157.35820895522386,500.0,15,Severe
2023-01-15 10:00:00,0.89455,3.69,25.7,124.45,34.33,71.34,84.41,10.51,136.6551724137931,85.09183673469389,32.7675,43.77074999999999,45.622049999999994,136.0,136.6551724137931,15,Moderate
2023-01-15 11:00:00,1.32179,5.53,47.98,92.98,39.1,90.5,110.64,15.45,500.0,107.46979865771812,59.94871794871794,49.8525,63.321666666666665,93.83673469387756,500.0,15,Severe
2023-01-15 12:00:00,1.7623900000000001,3.3,78.14,52.21,41.01,105.19,131.35,19.76,249.9310344827586,121.36912751677852,98.61538461538461,51.01282051282051,87.79944444444445,52.234693877551024,249.9310344827586,15,Poor
2023-01-15 13:00:00,2.18964,0.57,100.08,20.56,42.92,126.37,159.96,25.84,305.16279069767444,140.5704697986577,120.27272727272728,53.46153846153847,102.1346835443038,20.9712,305.16279069767444,15,Very Poor
2023-01-15 14:00:00,2.45667,1.36,98.71,11.98,41.96,152.18,194.64,31.92,325.17054263565893,163.8456375838926,118.88888888888889,52.23076923076923,105.51481012658228,12.2196,325.17054263565893,15,Very Poor
2023-01-15 15:00:00,2.45667,1.15,87.05,12.7,37.19,166.77,213.05,35.46,336.48062015503876,176.2013422818792,107.11111111111111,47.417249999999996,105.51481012658228,12.953999999999999,336.48062015503876,15,Very Poor
2023-01-15 16:00:00,2.32315,0.61,76.77,16.45,32.42,167.89,213.4,34.45,337.3488372093023,176.43624161073825,96.85897435897436,41.335499999999996,103.8246835443038,16.779,337.3488372093023,15,Very Poor
2023-01-15 17:00:00,2.18964,0.29,68.55,21.1,30.28,164.71,208.01,32.17,334.8837209302326,172.81879194630872,86.32051282051282,38.607,102.1346835443038,21.522000000000002,334.8837209302326,15,Very Poor
2023-01-15 18:00:00,1.8959000000000001,0.1,58.95,28.61,25.27,145.41,181.36,26.09,319.92248062015506,154.93288590604027,74.01282051282053,32.219249999999995,95.21666666666667,29.1822,319.92248062015506,15,Very Poor
2023-01-15 19:00:00,1.50871,0.02,47.98,36.12,20.27,118.95,145.75,19.0,297.37931034482756,131.03355704697987,59.94871794871794,25.84425,73.70611111111111,36.8424,297.37931034482756,15,Poor
2023-01-15 20:00:00,1.4019000000000001,0.03,45.24,34.33,21.46,116.76,142.23,15.96,289.82758620689657,128.6711409395973,56.43589743589744,27.3615,67.77222222222223,35.0166,289.82758620689657,15,Poor
2023-01-15 21:00:00,1.4019000000000001,0.05,44.55,30.04,22.41,122.35,148.63,13.3,302.04651162790697,132.96644295302013,55.55128205128205,28.57275,67.77222222222223,30.6408,302.04651162790697,15,Very Poor
2023-01-15 22:00:00,1.4285999999999999,0.11,44.55,25.03,22.65,128.52,156.28,10.89,306.82945736434107,138.1006711409396,55.55128205128205,28.878749999999997,69.25555555555555,25.530600000000003,306.82945736434107,15,Very Poor
2023-01-15 23:00:00,1.4553099999999999,0.28,45.93,19.31,22.89,134.07,162.56,9.37,311.1317829457364,142.31543624161074,57.32051282051282,29.184749999999998,70.73944444444444,19.696199999999997,311.1317829457364,15,Very Poor
2023-01-16 00:00:00,1.57547,1.19,50.72,11.0,24.32,143.95,174.02,8.99,318.7906976744186,150.006711409396,63.46153846153846,31.008,77.41499999999999,11.22,318.7906976744186,16,Very Poor
2023-01-16 01:00:00,1.97601,9.39,57.58,2.19,30.52,170.71,207.91,12.03,339.5348837209302,172.751677852349,72.25641025641025,38.913,99.66722222222222,2.2338,339.5348837209302,16,Very Poor
2023-01-16 02:00:00,2.8572100000000002,37.1,61.01,0.01,41.48,225.97,280.04,19.0,382.37209302325584,230.33333333333337,76.65384615384616,51.61538461538461,110.58493670886077,0.0102,382.37209302325584,16,Very Poor
2023-01-16 03:00:00,3.57819,66.16,63.75,1.52,47.68,260.58,325.94,23.31,500.0,276.6969696969697,80.16666666666667,59.56410256410256,119.71126582278481,1.5504,500.0,16,Severe
2023-01-16 04:00:00,3.79181,78.68,62.38,7.96,52.93,267.0,335.34,27.61,500.0,286.19191919191917,78.41025641025641,66.2948717948718,122.4153164556962,8.1192,500.0,16,Severe
2023-01-16 05:00:00,3.8986199999999998,73.31,71.97,18.24,61.99,282.61,355.72,35.46,500.0,306.97468354430384,90.7051282051282,77.91025641025641,123.7673417721519,18.604799999999997,500.0,16,Severe
2023-01-16 06:00:00,3.685,50.51,86.37,40.41,72.48,288.64,361.23,36.48,500.0,313.94936708860763,106.42424242424244,91.35897435897436,121.0632911392405,41.218199999999996,500.0,16,Severe
2023-01-16 07:00:00,1.25504,9.5,40.78,111.58,64.85,107.68,132.54,13.55,258.51724137931035,122.16778523489933,500.0,81.57692307692307,59.61333333333333,116.7910447761194,500.0,16,Severe
2023-01-16 08:00:00,0.8812000000000001,5.2,27.08,130.18,51.5,78.25,95.97,9.5,160.48275862068965,96.88775510204081,34.526999999999994,64.46153846153847,44.9412,144.55223880597015,160.48275862068965,16,Moderate
2023-01-16 09:00:00,0.8010900000000001,4.02,24.68,135.9,49.11,74.76,91.35,9.12,148.44827586206898,92.17346938775509,31.467,61.3974358974359,40.85559000000001,153.089552238806,153.089552238806,16,Moderate
2023-01-16 10:00:00,1.2016300000000002,6.59,41.47,111.58,53.88,97.21,120.9,14.82,222.41379310344826,114.35570469798658,51.6025641025641,67.51282051282053,56.64611111111112,116.7910447761194,222.41379310344826,16,Poor
2023-01-16 11:00:00,1.9493099999999999,11.51,74.03,67.23,58.65,135.85,172.38,22.8,312.51162790697674,148.90604026845637,93.34615384615385,73.62820512820512,98.18388888888889,67.56122448979592,312.51162790697674,16,Very Poor
2023-01-16 12:00:00,2.67029,15.65,111.04,18.24,59.13,163.88,211.14,29.13,334.2403100775194,174.91946308724832,131.34343434343435,74.24358974358975,108.21886075949367,18.604799999999997,334.2403100775194,16,Very Poor
2023-01-16 13:00:00,3.25775,28.16,117.9,0.11,60.08,194.19,251.7,36.98,357.73643410852713,201.7070707070707,138.27272727272728,75.46153846153845,115.65506329113924,0.11220000000000001,357.73643410852713,16,Very Poor
2023-01-16 14:00:00,3.41797,28.16,106.93,0.03,57.7,216.9,282.68,43.06,375.34108527131787,233.0,127.1919191919192,72.41025641025641,117.68316455696203,0.0306,375.34108527131787,16,Very Poor
2023-01-16 15:00:00,3.23105,18.78,94.59,0.22,51.02,220.84,288.27,43.06,378.3953488372093,238.64646464646464,114.72727272727273,63.846153846153854,115.31708860759494,0.22440000000000002,378.3953488372093,16,Very Poor
2023-01-16 16:00:00,2.9907199999999996,11.4,85.68,0.75,45.3,214.92,279.29,38.0,373.8062015503876,229.5757575757576,105.72727272727273,56.51282051282051,112.27493670886075,0.765,373.8062015503876,16,Very Poor
2023-01-16 17:00:00,2.8572100000000002,8.72,80.2,1.31,41.48,211.19,274.45,31.92,370.91472868217056,224.68686868686868,500.0,51.61538461538461,110.58493670886077,1.3362,500.0,16,Severe
2023-01-16 18:00:00,2.53677,5.48,76.09,2.91,33.86,185.68,240.9,22.04,351.13953488372096,194.89261744966444,95.9871794871795,43.171499999999995,106.52873417721518,2.9682000000000004,351.13953488372096,16,Very Poor
2023-01-16 19:00:00,1.97601,1.47,67.17,9.48,25.51,147.21,188.47,12.54,321.3178294573643,159.70469798657717,84.55128205128206,32.52525,99.66722222222222,9.6696,321.3178294573643,16,Very Poor
2023-01-16 20:00:00,1.68228,0.29,56.21,18.78,22.65,132.55,165.51,9.12,309.95348837209303,144.29530201342283,70.5,28.878749999999997,83.3488888888889,19.1556,309.95348837209303,16,Very Poor
2023-01-16 21:00:00,1.54877,0.13,49.35,23.6,21.7,131.16,160.76,7.6,308.87596899224803,141.10738255033556,61.705128205128204,27.667499999999997,75.93166666666667,24.072000000000003,308.87596899224803,16,Very Poor
2023-01-16 22:00:00,1.50871,0.13,45.93,23.6,21.22,133.83,161.92,6.71,310.94573643410854,141.88590604026845,57.32051282051282,27.055499999999995,73.70611111111111,24.072000000000003,310.94573643410854,16,Very Poor
2023-01-16 23:00:00,1.4953599999999998,0.2,45.24,21.1,21.22,137.84,164.64,6.21,314.05426356589146,143.71140939597313,56.43589743589744,27.055499999999995,72.96444444444444,21.522000000000002,314.05426356589146,16,Very Poor
2023-01-17 00:00:00,1.54877,0.59,49.35,15.2,22.41,144.33,170.58,6.21,319.08527131782944,147.6979865771812,61.705128205128204,28.57275,75.93166666666667,15.504,319.08527131782944,17,Very Poor
2023-01-17 01:00:00,1.8425,4.41,58.26,5.9,27.89,167.75,198.52,8.49,337.2403100775194,166.44966442953023,73.12820512820512,35.55975,92.25,6.018000000000001,337.2403100775194,17,Very Poor
2023-01-17 02:00:00,2.53677,22.35,67.17,0.19,37.67,215.48,259.34,13.55,374.2403100775194,209.4242424242424,84.55128205128206,48.02925,106.52873417721518,0.1938,374.2403100775194,17,Very Poor
2023-01-17 03:00:00,3.04413,41.13,71.97,2.62,44.35,246.35,297.14,16.72,398.17054263565893,247.6060606060606,90.7051282051282,55.294871794871796,112.95101265822785,2.6724,398.17054263565893,17,Very Poor
2023-01-17 04:00:00,3.15094,48.28,69.92,13.95,51.02,256.75,309.29,20.52,500.0,259.8787878787879,88.07692307692308,63.846153846153854,114.30303797468355,14.229,500.0,17,Severe
2023-01-17 05:00:00,3.15094,42.02,73.34,31.83,61.04,271.32,325.97,27.36,500.0,276.72727272727275,92.46153846153847,76.6923076923077,114.30303797468355,32.4666,500.0,17,Severe
2023-01-17 06:00:00,2.8305100000000003,26.15,73.34,65.09,74.39,270.49,319.78,27.11,500.0,270.47474747474746,92.46153846153847,93.80769230769232,110.24696202531646,65.37755102040816,500.0,17,Severe
2023-01-17 07:00:00,1.3752,6.65,37.01,137.33,67.71,148.12,169.33,12.16,322.0232558139535,146.85906040268458,47.187749999999994,85.24358974358974,66.28888888888889,155.22388059701495,322.0232558139535,17,Very Poor
2023-01-17 08:00:00,1.1348699999999998,4.3,27.76,155.93,57.22,126.59,144.0,10.64,305.3333333333333,129.85906040268458,35.394,71.7948717948718,52.93722222222221,182.9850746268657,305.3333333333333,17,Very Poor
2023-01-17 09:00:00,1.09482,3.41,26.05,164.51,55.79,119.8,136.09,11.27,300.31034482758616,124.5503355704698,33.21375,69.96153846153847,500.0,195.7910447761194,500.0,17,Severe
2023-01-17 10:00:00,1.46866,5.64,43.87,134.47,57.22,135.93,158.82,16.47,312.5736434108527,139.80536912751677,54.679487179487175,71.7948717948718,71.48111111111112,150.95522388059703,312.5736434108527,17,Very Poor
2023-01-17 11:00:00,2.18964,10.17,80.2,78.68,60.56,169.84,205.45,23.56,338.8604651162791,171.1006711409396,500.0,76.07692307692308,102.1346835443038,79.24489795918367,500.0,17,Severe
2023-01-17 12:00:00,2.91061,14.75,119.27,20.38,61.04,194.87,241.32,30.4,358.26356589147287,195.1744966442953,139.65656565656565,76.6923076923077,111.26088607594937,20.787599999999998,358.26356589147287,17,Very Poor
2023-01-17 13:00:00,3.79181,38.89,124.75,0.09,63.9,238.67,301.52,41.04,392.2170542635659,252.030303030303,145.1919191919192,80.35897435897436,122.4153164556962,0.09179999999999999,392.2170542635659,17,Very Poor
2023-01-17 14:00:00,4.592899999999999,60.8,111.04,,65.8,305.23,390.49,53.2,500.0,350.9873417721519,131.34343434343435,82.7948717948718,132.55569620253164,500.0,500.0,17,Severe
2023-01-17 15:00:00,5.0201400000000005,65.27,98.71,,61.99,358.48,460.54,59.28,500.0,500.0,118.88888888888889,77.91025641025641,137.96379746835444,500.0,500.0,17,Severe
2023-01-17 16:00:00,5.34058,68.84,89.11,,57.22,401.68,512.11,56.24,500.0,500.0,109.1919191919192,71.7948717948718,142.02,500.0,500.0,17,Severe
2023-01-17 17:00:00,5.7678199999999995,77.78,82.94,,53.41,444.82,564.57,47.12,500.0,500.0,102.95959595959596,66.91025641025641,147.42810126582276,500.0,500.0,17,Severe
2023-01-17 18:00:00,5.5542,77.78,78.83,,42.44,432.54,543.95,30.65,500.0,500.0,99.5,52.84615384615385,144.72405063291137,500.0,500.0,17,Severe
2023-01-17 19:00:00,4.592899999999999,64.37,72.66,,29.56,364.15,450.45,15.96,500.0,500.0,91.58974358974359,37.68899999999999,132.55569620253164,500.0,500.0,17,Severe
2023-01-17 20:00:00,3.8452100000000002,47.83,67.17,,26.23,321.49,391.1,12.16,500.0,351.7594936708861,84.55128205128206,33.44325,123.0912658227848,500.0,500.0,17,Severe
2023-01-17 21:00:00,3.41797,36.21,62.38,,25.75,305.1,366.37,10.77,500.0,320.45569620253167,78.41025641025641,32.83125,117.68316455696203,500.0,500.0,17,Severe
